study_name	variable_name	variable_label	folder	description	visit	calculation	type	total_subjects	units	n	mean	stddev	median	min	max	unknown
ABC	cahi_ca0uhp3x4u_f1t1	Central Apnea-Hypopnea Index: (Central apneas with no oxygen desaturation threshold used and with or without arousal + hypopneas with > 30% flow reduction and with > 4% desaturation and with or without arousal) / hour of sleep from type I polysomnography		Calculated - Summary metric of sleep disordered breathing events. The definition of hypopnea events is consistent with the following clinical guidelines: (1) AASM 2012 update (alternative)Berry RB et al. 2012 (PubMed ID:23066376), and (2) AASM 2015 (acceptable) [Berry RB et al. The AASM Manual for the Scoring of Sleep and Associated Events: Rules, Terminology and Technical Specifications, Version 2.2. American Academy of Sleep Medicine, Darien, IL, 2015.].Search for all AHI variables consistent with the same clinical guidelines within this dataset	Baseline	cahi_ca0uhp3x4u_f1t1= 60 * (hrembp4 + hrop4 + hnrbp4 + hnrop4 + urbp4 + urop4 + unrbp4 + unrop4 + carbp + carop + canbp + canop) / ttldursp	numeric	49	events per hour	49	28.4	15.0	25.8	0.4	58.2	
ABC	cai_ca0u_f1t1	Central Apnea Index: (Central apneas with no oxygen desaturation threshold used and with or without arousal) / hour of sleep from type I polysomnography	Sleep Monitoring/Polysomnography	Calculated - Summary metric of sleep disordered breathing events.	18-Month Followup	cai_ca0u_f1t1= 60 * (carbp + carop + canbp + canop) / ttldursp	numeric		events per hour	40	0.8	2.2	0.2	0	12.9	-
ABC	cai_ca0u_f1t1	Central Apnea Index: (Central apneas with no oxygen desaturation threshold used and with or without arousal) / hour of sleep from type I polysomnography	Sleep Monitoring/Polysomnography	Calculated - Summary metric of sleep disordered breathing events.	9-Month Followup	cai_ca0u_f1t1= 60 * (carbp + carop + canbp + canop) / ttldursp	numeric		events per hour	43	0.8	3.7	0	0	24	-
ABC	cai_ca0u_f1t1	Central Apnea Index: (Central apneas with no oxygen desaturation threshold used and with or without arousal) / hour of sleep from type I polysomnography	Sleep Monitoring/Polysomnography	Calculated - Summary metric of sleep disordered breathing events.	Baseline	cai_ca0u_f1t1= 60 * (carbp + carop + canbp + canop) / ttldursp	numeric		events per hour	49	0.8	1.9	0	0	7.5	-
ABC	daystomonth09	Days from baseline to 9-month visit	Administrative		18-Month Followup		numeric		days	-	-	-	-	-	-	-
ABC	daystomonth09	Days from baseline to 9-month visit	Administrative		9-Month Followup		numeric		days	43	295	33.2	282	244	408	-
ABC	daystomonth09	Days from baseline to 9-month visit	Administrative		Baseline		numeric		days	-	-	-	-	-	-	-
ABC	daystomonth18	Days from baseline to 18-month visit	Administrative		18-Month Followup		numeric		days	40	576.5	58.4	561	514	813	-
ABC	daystomonth18	Days from baseline to 18-month visit	Administrative		9-Month Followup		numeric		days	-	-	-	-	-	-	-
ABC	daystomonth18	Days from baseline to 18-month visit	Administrative		Baseline		numeric		days	-	-	-	-	-	-	-
ABC	daystosurgery	Days from baseline to laparoscopic gastric banding (LGB) surgery	Administrative		18-Month Followup		numeric		days	-	-	-	-	-	-	-
ABC	daystosurgery	Days from baseline to laparoscopic gastric banding (LGB) surgery	Administrative		9-Month Followup		numeric		days	-	-	-	-	-	-	-
ABC	daystosurgery	Days from baseline to laparoscopic gastric banding (LGB) surgery	Administrative		Baseline		numeric		days	15	122.4	91.7	95	55	426	34
ABC	epinephrine	Epinephrine	Clinical Data/Laboratory Tests		18-Month Followup		numeric		ng/mL	39	6.2	4.4	4.7	1.1	16	1
ABC	epinephrine	Epinephrine	Clinical Data/Laboratory Tests		9-Month Followup		numeric		ng/mL	42	7.3	5.6	5.3	1.7	22.7	1
ABC	epinephrine	Epinephrine	Clinical Data/Laboratory Tests		Baseline		numeric		ng/mL	49	2.5	1.3	2.1	0.7	5.7	-
ABC	ess_total	Epworth Sleepiness Scale: Total score	Sleep Questionnaires/Hypersomnia/Epworth Sleepiness Scale (ESS)	Calculated - Total score based on an 8-item questionnaires ranking likelihood of dozing off Johns MW 1991 (PubMed ID: 1798888). Scale 0-3 for individual items; 0 to 24 for overall score.	18-Month Followup	ess_total=ess_1sitread+ess_2watchingtv+ess_3sitinactive+ess_4passenger+ess_5lyingdown+ess_6sittalk+ess_7afterlunch+ess_8stoppedcar	integer			40	7.3	4.2	6	2	20	-
ABC	ess_total	Epworth Sleepiness Scale: Total score	Sleep Questionnaires/Hypersomnia/Epworth Sleepiness Scale (ESS)	Calculated - Total score based on an 8-item questionnaires ranking likelihood of dozing off Johns MW 1991 (PubMed ID: 1798888). Scale 0-3 for individual items; 0 to 24 for overall score.	9-Month Followup	ess_total=ess_1sitread+ess_2watchingtv+ess_3sitinactive+ess_4passenger+ess_5lyingdown+ess_6sittalk+ess_7afterlunch+ess_8stoppedcar	integer			43	7.7	4.6	6	0	19	-
ABC	ess_total	Epworth Sleepiness Scale: Total score	Sleep Questionnaires/Hypersomnia/Epworth Sleepiness Scale (ESS)	Calculated - Total score based on an 8-item questionnaires ranking likelihood of dozing off Johns MW 1991 (PubMed ID: 1798888). Scale 0-3 for individual items; 0 to 24 for overall score.	Baseline	ess_total=ess_1sitread+ess_2watchingtv+ess_3sitinactive+ess_4passenger+ess_5lyingdown+ess_6sittalk+ess_7afterlunch+ess_8stoppedcar	integer			49	10.1	4.5	9	3	22	-
ABC	giqli_emot	Gastrointestinal Quality of Life Index: Emotions subscore	General Health/Gastrointestinal Quality of Life Index	The subscale score is based on 5 items from the Gastrointestinal Quality of Life Index. A high score suggests better emotional status. Eypasch E et al.,1995 (PubMed ID: 7749697)	18-Month Followup		numeric			40	14.2	2.2	15	9	17	-
ABC	giqli_emot	Gastrointestinal Quality of Life Index: Emotions subscore	General Health/Gastrointestinal Quality of Life Index	The subscale score is based on 5 items from the Gastrointestinal Quality of Life Index. A high score suggests better emotional status. Eypasch E et al.,1995 (PubMed ID: 7749697)	9-Month Followup		numeric			43	13.8	2.9	15	4	17	-
ABC	giqli_emot	Gastrointestinal Quality of Life Index: Emotions subscore	General Health/Gastrointestinal Quality of Life Index	The subscale score is based on 5 items from the Gastrointestinal Quality of Life Index. A high score suggests better emotional status. Eypasch E et al.,1995 (PubMed ID: 7749697)	Baseline		numeric			49	13.4	2.9	14	4	17	-
ABC	giqli_emot_w	Gastrointestinal Quality of Life Index: Emotions subscore (weighted)	General Health/Gastrointestinal Quality of Life Index	The subscale score is based on 5 items from the Gastrointestinal Quality of Life Index. A high score suggests better emotional status. Eypasch E et al.,1995 (PubMed ID: 7749697)	18-Month Followup		numeric			40	2.8	0.4	3	1.8	3.4	-
ABC	giqli_emot_w	Gastrointestinal Quality of Life Index: Emotions subscore (weighted)	General Health/Gastrointestinal Quality of Life Index	The subscale score is based on 5 items from the Gastrointestinal Quality of Life Index. A high score suggests better emotional status. Eypasch E et al.,1995 (PubMed ID: 7749697)	9-Month Followup		numeric			43	2.8	0.6	3	0.8	3.4	-
ABC	giqli_emot_w	Gastrointestinal Quality of Life Index: Emotions subscore (weighted)	General Health/Gastrointestinal Quality of Life Index	The subscale score is based on 5 items from the Gastrointestinal Quality of Life Index. A high score suggests better emotional status. Eypasch E et al.,1995 (PubMed ID: 7749697)	Baseline		numeric			49	2.7	0.6	2.8	0.8	3.4	-
ABC	giqli_med	Gastrointestinal Quality of Life Index: Medical treatment subscore	General Health/Gastrointestinal Quality of Life Index	The subscale score is based on one item from the Gastrointestinal Quality of Life Index. A high score suggests less medical treatment. Eypasch E et al.,1995 (PubMed ID: 7749697)	18-Month Followup		numeric			40	3.6	0.9	4	0	4	-
ABC	giqli_med	Gastrointestinal Quality of Life Index: Medical treatment subscore	General Health/Gastrointestinal Quality of Life Index	The subscale score is based on one item from the Gastrointestinal Quality of Life Index. A high score suggests less medical treatment. Eypasch E et al.,1995 (PubMed ID: 7749697)	9-Month Followup		numeric			43	3.6	0.7	4	2	4	-
ABC	giqli_med	Gastrointestinal Quality of Life Index: Medical treatment subscore	General Health/Gastrointestinal Quality of Life Index	The subscale score is based on one item from the Gastrointestinal Quality of Life Index. A high score suggests less medical treatment. Eypasch E et al.,1995 (PubMed ID: 7749697)	Baseline		numeric			49	3.5	1	4	0	4	-
ABC	giqli_namecode	Namecode	General Health/Gastrointestinal Quality of Life Index		18-Month Followup		numeric			40	0	0	0	0	0	-
ABC	giqli_namecode	Namecode	General Health/Gastrointestinal Quality of Life Index		9-Month Followup		numeric			43	0	0	0	0	0	-
ABC	giqli_namecode	Namecode	General Health/Gastrointestinal Quality of Life Index		Baseline		numeric			49	0	0	0	0	0	-
ABC	giqli_phys	Gastrointestinal Quality of Life Index: Physical function subscore	General Health/Gastrointestinal Quality of Life Index	The subscale score is based on 7 items from the Gastrointestinal Quality of Life Index. A high score suggests better physical function. Eypasch E et al.,1995 (PubMed ID: 7749697)	18-Month Followup		numeric			40	19.3	5.7	20	7	27	-
ABC	giqli_phys	Gastrointestinal Quality of Life Index: Physical function subscore	General Health/Gastrointestinal Quality of Life Index	The subscale score is based on 7 items from the Gastrointestinal Quality of Life Index. A high score suggests better physical function. Eypasch E et al.,1995 (PubMed ID: 7749697)	9-Month Followup		numeric			43	18.4	7.2	20	4	27	-
ABC	giqli_phys	Gastrointestinal Quality of Life Index: Physical function subscore	General Health/Gastrointestinal Quality of Life Index	The subscale score is based on 7 items from the Gastrointestinal Quality of Life Index. A high score suggests better physical function. Eypasch E et al.,1995 (PubMed ID: 7749697)	Baseline		numeric			49	14.4	6.3	15	1	26	-
ABC	giqli_phys_w	Gastrointestinal Quality of Life Index: Physical function subscore (weighted)	General Health/Gastrointestinal Quality of Life Index	The subscale score is based on 7 items from the Gastrointestinal Quality of Life Index. A high score suggests better physical function. Eypasch E et al.,1995 (PubMed ID: 7749697)	18-Month Followup		numeric			40	2.8	0.8	2.9	1	3.9	-
ABC	giqli_phys_w	Gastrointestinal Quality of Life Index: Physical function subscore (weighted)	General Health/Gastrointestinal Quality of Life Index	The subscale score is based on 7 items from the Gastrointestinal Quality of Life Index. A high score suggests better physical function. Eypasch E et al.,1995 (PubMed ID: 7749697)	9-Month Followup		numeric			43	2.6	1	2.9	0.6	3.9	-
ABC	giqli_phys_w	Gastrointestinal Quality of Life Index: Physical function subscore (weighted)	General Health/Gastrointestinal Quality of Life Index	The subscale score is based on 7 items from the Gastrointestinal Quality of Life Index. A high score suggests better physical function. Eypasch E et al.,1995 (PubMed ID: 7749697)	Baseline		numeric			49	2.1	0.9	2.1	0.1	3.7	-
ABC	giqli_social	Gastrointestinal Quality of Life Index: Social function subscore	General Health/Gastrointestinal Quality of Life Index	The subscale score is based on 4 items from the Gastrointestinal Quality of Life Index. A high score suggests better social function. Eypasch E et al.,1995 (PubMed ID: 7749697)	18-Month Followup		numeric			40	10.8	1.9	11	7	14	-
ABC	giqli_social	Gastrointestinal Quality of Life Index: Social function subscore	General Health/Gastrointestinal Quality of Life Index	The subscale score is based on 4 items from the Gastrointestinal Quality of Life Index. A high score suggests better social function. Eypasch E et al.,1995 (PubMed ID: 7749697)	9-Month Followup		numeric			43	10.9	2.2	12	5	15	-
ABC	giqli_social	Gastrointestinal Quality of Life Index: Social function subscore	General Health/Gastrointestinal Quality of Life Index	The subscale score is based on 4 items from the Gastrointestinal Quality of Life Index. A high score suggests better social function. Eypasch E et al.,1995 (PubMed ID: 7749697)	Baseline		numeric			49	9.9	2.3	11	5	13	-
ABC	giqli_social_w	Gastrointestinal Quality of Life Index: Social function subscore (weighted)	General Health/Gastrointestinal Quality of Life Index	The subscale score is based on 4 items from the Gastrointestinal Quality of Life Index. A high score suggests better social function. Eypasch E et al.,1995 (PubMed ID: 7749697)	18-Month Followup		numeric			40	2.7	0.5	2.8	1.8	3.5	-
ABC	giqli_social_w	Gastrointestinal Quality of Life Index: Social function subscore (weighted)	General Health/Gastrointestinal Quality of Life Index	The subscale score is based on 4 items from the Gastrointestinal Quality of Life Index. A high score suggests better social function. Eypasch E et al.,1995 (PubMed ID: 7749697)	9-Month Followup		numeric			43	2.7	0.6	3	1.3	3.8	-
ABC	giqli_social_w	Gastrointestinal Quality of Life Index: Social function subscore (weighted)	General Health/Gastrointestinal Quality of Life Index	The subscale score is based on 4 items from the Gastrointestinal Quality of Life Index. A high score suggests better social function. Eypasch E et al.,1995 (PubMed ID: 7749697)	Baseline		numeric			49	2.5	0.6	2.8	1.3	3.3	-
ABC	giqli_studyvisit	Study ID	General Health/Gastrointestinal Quality of Life Index		18-Month Followup		numeric			40	18	0	18	18	18	-
ABC	giqli_studyvisit	Study ID	General Health/Gastrointestinal Quality of Life Index		9-Month Followup		numeric			43	9	0	9	9	9	-
ABC	giqli_studyvisit	Study ID	General Health/Gastrointestinal Quality of Life Index		Baseline		numeric			49	0	0	0	0	0	-
ABC	giqli_symp	Gastrointestinal Quality of Life Index: Symptoms subscore	General Health/Gastrointestinal Quality of Life Index	The subscale score is based on 19 items from the Gastrointestinal Quality of Life Index. A high score suggests fewer symptoms. Eypasch E et al.,1995 (PubMed ID: 7749697)	18-Month Followup		numeric			40	62.8	8.5	65	41	75	-
ABC	giqli_symp	Gastrointestinal Quality of Life Index: Symptoms subscore	General Health/Gastrointestinal Quality of Life Index	The subscale score is based on 19 items from the Gastrointestinal Quality of Life Index. A high score suggests fewer symptoms. Eypasch E et al.,1995 (PubMed ID: 7749697)	9-Month Followup		numeric			43	63.9	7.6	65	42	76	-
ABC	giqli_symp	Gastrointestinal Quality of Life Index: Symptoms subscore	General Health/Gastrointestinal Quality of Life Index	The subscale score is based on 19 items from the Gastrointestinal Quality of Life Index. A high score suggests fewer symptoms. Eypasch E et al.,1995 (PubMed ID: 7749697)	Baseline		numeric			49	63	9.7	65	21	74	-
ABC	giqli_symp_w	Gastrointestinal Quality of Life Index: Symptoms subscore (weighted)	General Health/Gastrointestinal Quality of Life Index	The subscale score is based on 19 items from the Gastrointestinal Quality of Life Index. A high score suggests fewer symptoms. Eypasch E et al.,1995 (PubMed ID: 7749697)	18-Month Followup		numeric			40	3.3	0.4	3.4	2.2	4	-
ABC	giqli_symp_w	Gastrointestinal Quality of Life Index: Symptoms subscore (weighted)	General Health/Gastrointestinal Quality of Life Index	The subscale score is based on 19 items from the Gastrointestinal Quality of Life Index. A high score suggests fewer symptoms. Eypasch E et al.,1995 (PubMed ID: 7749697)	9-Month Followup		numeric			43	3.4	0.4	3.4	2.2	4	-
ABC	giqli_symp_w	Gastrointestinal Quality of Life Index: Symptoms subscore (weighted)	General Health/Gastrointestinal Quality of Life Index	The subscale score is based on 19 items from the Gastrointestinal Quality of Life Index. A high score suggests fewer symptoms. Eypasch E et al.,1995 (PubMed ID: 7749697)	Baseline		numeric			49	3.3	0.5	3.4	1.1	3.9	-
ABC	giqli_total	Gastrointestinal Quality of Life Index: Global score	General Health/Gastrointestinal Quality of Life Index	The total score is based on four subscale scores from the Gastrointestinal Quality of Life Index. A high score suggests better health-related quality of life. Eypasch E et al.,1995 (PubMed ID: 7749697)	18-Month Followup		numeric			40	110.6	15.8	113.5	74	134	-
ABC	giqli_total	Gastrointestinal Quality of Life Index: Global score	General Health/Gastrointestinal Quality of Life Index	The total score is based on four subscale scores from the Gastrointestinal Quality of Life Index. A high score suggests better health-related quality of life. Eypasch E et al.,1995 (PubMed ID: 7749697)	9-Month Followup		numeric			43	110.6	17	116	68	135	-
ABC	giqli_total	Gastrointestinal Quality of Life Index: Global score	General Health/Gastrointestinal Quality of Life Index	The total score is based on four subscale scores from the Gastrointestinal Quality of Life Index. A high score suggests better health-related quality of life. Eypasch E et al.,1995 (PubMed ID: 7749697)	Baseline		numeric			49	104.2	17.3	107	35	131	-
ABC	giqli_total_w	Gastrointestinal Quality of Life Index: Global score (weighted)	General Health/Gastrointestinal Quality of Life Index	The total score is based on four subscale scores from the Gastrointestinal Quality of Life Index. A high score suggests better health-related quality of life. Eypasch E et al.,1995 (PubMed ID: 7749697)	18-Month Followup		numeric			40	11.6	1.8	12	7.8	14.1	-
ABC	giqli_total_w	Gastrointestinal Quality of Life Index: Global score (weighted)	General Health/Gastrointestinal Quality of Life Index	The total score is based on four subscale scores from the Gastrointestinal Quality of Life Index. A high score suggests better health-related quality of life. Eypasch E et al.,1995 (PubMed ID: 7749697)	9-Month Followup		numeric			43	11.5	2.2	12.3	5.9	14.2	-
